dataset,id,kind,name,L1,L2,L3,L4,absent,sent_indices
data_source_3,HotelBookingManagementSystem,attribute,TripInfo.numberOfRooms,True,True,True,True,False,4;7;8;19;23
data_source_3,HotelBookingManagementSystem,attribute,TripInfo.roomType,True,True,True,True,False,4;19
data_source_3,HotelBookingManagementSystem,attribute,TripInfo.arrivalDate,True,True,True,True,False,4
data_source_3,HotelBookingManagementSystem,attribute,TripInfo.departureDate,True,True,True,True,False,4
data_source_3,HotelBookingManagementSystem,attribute,TripInfo.budgetPerNight,True,True,True,True,False,5;6;16
data_source_3,HotelBookingManagementSystem,attribute,Booking.bookingId,True,True,True,True,False,0;7;8;9;10;11;12;14;15;16;17;20;22;23;24
data_source_3,HotelBookingManagementSystem,attribute,Booking.cancellationDeadline,True,True,True,True,False,10;15;16
data_source_3,HotelBookingManagementSystem,attribute,Booking.creditCardNumber,True,True,True,True,False,4;11
data_source_3,HotelBookingManagementSystem,attribute,Booking.bookingStatus,True,True,True,True,False,0;7;8;9;10;11;12;14;15;16;17;20;22;23;24
data_source_3,HotelBookingManagementSystem,attribute,Booking.paymentType,True,True,True,True,False,4;19
data_source_3,HotelBookingManagementSystem,attribute,Booking.confirmationDate,True,True,True,True,False,4;22
data_source_3,HotelBookingManagementSystem,attribute,Booking.paidAmount,True,True,True,True,False,12;13;23
data_source_3,HotelBookingManagementSystem,enum_value,RoomType.SINGLE,True,True,True,True,False,5
data_source_3,HotelBookingManagementSystem,enum_value,RoomType.DOUBLE,True,True,True,True,False,5
data_source_3,HotelBookingManagementSystem,enum_value,RoomType.TWIN,True,True,True,True,False,5
data_source_3,HotelBookingManagementSystem,enum_value,BookingStatus.FINALIZED,True,True,True,True,False,12;14;22
data_source_3,HotelBookingManagementSystem,enum_value,BookingStatus.CONFIRMED,True,True,True,True,False,14;15;16;23;24
data_source_3,HotelBookingManagementSystem,enum_value,BookingStatus.CANCELLED_BY_HBMS,True,True,True,True,False,0;1;7;8;10;14;16;17;18;19;20;23
data_source_3,HotelBookingManagementSystem,enum_value,BookingStatus.PRELIMINARY,True,True,True,True,False,7;8;10;20
data_source_3,HotelBookingManagementSystem,enum_value,BookingStatus.CANCELLED_BY_TRAVELLER,True,True,True,True,False,0;1;4;7;9;10;11;13;14;15;16;17;18;20;22;23;24
data_source_3,HotelBookingManagementSystem,enum_value,BookingStatus.CANCELLED_BY_HOTEL,True,True,True,True,False,0;1;5;9;13;14;16;18;19;22;23;24
data_source_3,HotelBookingManagementSystem,enum_value,PaymentType.PREPAID,False,False,False,False,True,
data_source_3,HotelBookingManagementSystem,enum_value,PaymentType.PAID_AT_HOTEL,True,True,True,True,False,5;9;12;13;14;18;19;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,Offer-(inheritance)->SpecialOffer,True,True,True,True,False,10;21
data_source_3,HotelBookingManagementSystem,rel_endpoint,Offer-(inheritance)->SpecialOffer (tgt),True,True,True,True,False,0;9;10;21
data_source_3,HotelBookingManagementSystem,rel_endpoint,Offer-(inheritance)->RegularOffer,True,True,True,True,False,10;21
data_source_3,HotelBookingManagementSystem,rel_endpoint,Offer-(inheritance)->RegularOffer (tgt),True,True,True,True,False,7;10;21
data_source_3,HotelBookingManagementSystem,rel_endpoint,TripInfo-(inheritance)->RoomAvailability,False,False,False,True,False,
data_source_3,HotelBookingManagementSystem,rel_endpoint,TripInfo-(inheritance)->RoomAvailability (tgt),True,True,True,True,False,19
data_source_3,HotelBookingManagementSystem,rel_endpoint,TripInfo-(inheritance)->SearchInfo,False,False,False,True,False,
data_source_3,HotelBookingManagementSystem,rel_endpoint,TripInfo-(inheritance)->SearchInfo (tgt),True,True,True,True,False,6
data_source_3,HotelBookingManagementSystem,rel_endpoint,TripInfo-(inheritance)->BookingInfo,False,False,False,True,False,
data_source_3,HotelBookingManagementSystem,rel_endpoint,TripInfo-(inheritance)->BookingInfo (tgt),True,True,True,True,False,0;7;8;9;10;11;12;14;15;16;17;20;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,HotelChain-(composition)->Hotel,True,True,True,True,False,5;9;13;14;18;19;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,HotelChain-(composition)->Hotel (tgt),True,True,True,True,False,5;9;13;14;18;19;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,HotelBookingManager-(composition)->HotelChain,True,True,True,True,False,0;5;7;8;9;10;11;12;13;14;15;16;17;18;19;20;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,HotelBookingManager-(composition)->HotelChain (tgt),True,True,True,True,False,5;9;13;14;18;19;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,HotelBookingManager-(composition)->Traveller,True,True,True,True,False,0;5;7;8;9;10;11;12;13;14;15;16;17;18;19;20;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,HotelBookingManager-(composition)->Traveller (tgt),True,True,True,True,False,4;7;9;10;11;13;15;16;17;20;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,Hotel-(composition)->Offer,True,True,True,True,False,5;9;13;14;18;19;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,Hotel-(composition)->Offer (tgt),True,True,True,True,False,10;21
data_source_3,HotelBookingManagementSystem,rel_endpoint,Hotel-(composition)->RoomAvailability,True,True,True,True,False,5;9;13;14;18;19;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,Hotel-(composition)->RoomAvailability (tgt),True,True,True,True,False,19
data_source_3,HotelBookingManagementSystem,rel_endpoint,Traveller-(composition)->TravelSearch,True,True,True,True,False,4;7;9;10;11;13;15;16;17;20;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,Traveller-(composition)->TravelSearch (tgt),True,True,True,True,False,2;6;7
data_source_3,HotelBookingManagementSystem,rel_endpoint,Traveller-(composition)->TravelPreference,True,True,True,True,False,4;7;9;10;11;13;15;16;17;20;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,Traveller-(composition)->TravelPreference (tgt),True,True,True,True,False,2;6;7
data_source_3,HotelBookingManagementSystem,rel_endpoint,Traveller-(composition)->BillingInformation,True,True,True,True,False,4;7;9;10;11;13;15;16;17;20;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,Traveller-(composition)->BillingInformation (tgt),True,True,True,True,False,1;8;11;17;20
data_source_3,HotelBookingManagementSystem,rel_endpoint,TravelSearch-(composition)->SearchInfo,True,True,True,True,False,2;6;7
data_source_3,HotelBookingManagementSystem,rel_endpoint,TravelSearch-(composition)->SearchInfo (tgt),True,True,True,True,False,6
data_source_3,HotelBookingManagementSystem,rel_endpoint,TravelSearch-(composition)->TravelPreference,True,True,True,True,False,2;6;7
data_source_3,HotelBookingManagementSystem,rel_endpoint,TravelSearch-(composition)->TravelPreference (tgt),True,True,True,True,False,2;6;7
data_source_3,HotelBookingManagementSystem,rel_endpoint,Booking-(composition)->BookingInfo,True,True,True,True,False,0;7;8;9;10;11;12;14;15;16;17;20;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,Booking-(composition)->BookingInfo (tgt),True,True,True,True,False,0;7;8;9;10;11;12;14;15;16;17;20;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,RegularOffer-(association)->TravelSearch,True,True,True,True,False,7;10;21
data_source_3,HotelBookingManagementSystem,rel_endpoint,RegularOffer-(association)->TravelSearch (tgt),True,True,True,True,False,2;6;7
data_source_3,HotelBookingManagementSystem,rel_endpoint,Hotel-(association)->Booking,True,True,True,True,False,5;9;13;14;18;19;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,Hotel-(association)->Booking (tgt),True,True,True,True,False,0;7;8;9;10;11;12;14;15;16;17;20;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,Booking-(association)->Offer,True,True,True,True,False,0;7;8;9;10;11;12;14;15;16;17;20;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,Booking-(association)->Offer (tgt),True,True,True,True,False,10;21
data_source_3,HotelBookingManagementSystem,rel_endpoint,Booking-(association)->Traveller,True,True,True,True,False,0;7;8;9;10;11;12;14;15;16;17;20;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,Booking-(association)->Traveller (tgt),True,True,True,True,False,4;7;9;10;11;13;15;16;17;20;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,SpecialOffer-(association)->BookingInfo,True,True,True,True,False,0;9;10;21
data_source_3,HotelBookingManagementSystem,rel_endpoint,SpecialOffer-(association)->BookingInfo (tgt),True,True,True,True,False,0;7;8;9;10;11;12;14;15;16;17;20;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,BookingInfo-(association)->SpecialOffer,True,True,True,True,False,0;7;8;9;10;11;12;14;15;16;17;20;22;23;24
data_source_3,HotelBookingManagementSystem,rel_endpoint,BookingInfo-(association)->SpecialOffer (tgt),True,True,True,True,False,0;9;10;21
data_source_3,House,class,ConcreteBasement,True,True,True,True,False,0;1;2
data_source_3,House,class,Basement,True,True,True,True,False,1
data_source_3,House,class,EarthBasement,True,True,True,True,False,1;2;3
data_source_3,House,class,SemiDetached,True,True,True,True,False,4;6
data_source_3,House,class,House,True,True,True,True,False,0;1;4;5;6;8;9
data_source_3,House,class,JobLog,True,True,True,True,False,9
data_source_3,House,class,SemiDetachedWithCarport,True,True,True,True,False,4;6
data_source_3,House,class,SemiDetachedWithGarage,True,True,True,True,False,4;6;7
data_source_3,House,class,Company,True,True,True,True,False,9
data_source_3,House,class,Carport,False,True,False,True,False,
data_source_3,House,class,Garage,True,True,True,True,False,6;7
data_source_3,House,attribute,ConcreteBasement.Quality,False,False,False,False,True,
data_source_3,House,attribute,Basement.Size,True,True,True,True,False,1
data_source_3,House,attribute,Basement.Name,True,True,True,True,False,1
data_source_3,House,attribute,EarthBasement.Humidity,True,True,True,True,False,3
data_source_3,House,attribute,SemiDetached.Garden,True,True,True,True,False,5
data_source_3,House,attribute,SemiDetached.Windows,True,True,True,True,False,5
data_source_3,House,attribute,House.Address,True,True,True,True,False,0
data_source_3,House,attribute,House.BuildingMaterial,True,True,True,True,False,0
data_source_3,House,attribute,JobLog.Hours,True,True,True,True,False,9
data_source_3,House,attribute,JobLog.Price,True,True,True,True,False,9
data_source_3,House,attribute,Company.Name,True,True,True,True,False,1
data_source_3,House,attribute,Company.Address,True,True,True,True,False,0
data_source_3,House,attribute,Carport.DoublePort,True,True,True,True,False,7
data_source_3,House,attribute,Carport.flatRoof,True,True,True,True,False,7
data_source_3,House,attribute,Garage.Automatic,True,True,True,True,False,7
data_source_3,House,enum_value,BMType.wood,True,True,True,True,False,0
data_source_3,House,enum_value,BMType.brick,True,True,True,True,False,0
data_source_3,House,enum_value,BMType.concrete,True,True,True,True,False,0;2
data_source_3,House,rel_endpoint,Basement-(inheritance)->ConcreteBasement,True,True,True,True,False,1
data_source_3,House,rel_endpoint,Basement-(inheritance)->ConcreteBasement (tgt),True,True,True,True,False,0;1;2
data_source_3,House,rel_endpoint,Basement-(inheritance)->EarthBasement,True,True,True,True,False,1
data_source_3,House,rel_endpoint,Basement-(inheritance)->EarthBasement (tgt),True,True,True,True,False,1;2;3
data_source_3,House,rel_endpoint,Basement-(association)->House,True,True,True,True,False,1
data_source_3,House,rel_endpoint,Basement-(association)->House (tgt),True,True,True,True,False,0;1;4;5;6;8;9
data_source_3,House,rel_endpoint,House-(association)->Company,True,True,True,True,False,0;1;4;5;6;8;9
data_source_3,House,rel_endpoint,House-(association)->Company (tgt),True,True,True,True,False,9
data_source_3,House,rel_endpoint,House-(inheritance)->SemiDetached,True,True,True,True,False,0;1;4;5;6;8;9
data_source_3,House,rel_endpoint,House-(inheritance)->SemiDetached (tgt),True,True,True,True,False,4;6
data_source_3,House,rel_endpoint,SemiDetached-(inheritance)->SemiDetachedWithCarport,True,True,True,True,False,4;6
data_source_3,House,rel_endpoint,SemiDetached-(inheritance)->SemiDetachedWithCarport (tgt),True,True,True,True,False,4;6
data_source_3,House,rel_endpoint,SemiDetached-(inheritance)->SemiDetachedWithGarage,True,True,True,True,False,4;6
data_source_3,House,rel_endpoint,SemiDetached-(inheritance)->SemiDetachedWithGarage (tgt),True,True,True,True,False,4;6;7
data_source_3,House,rel_endpoint,SemiDetachedWithCarport-(association)->Carport,True,True,True,True,False,4;6
data_source_3,House,rel_endpoint,SemiDetachedWithCarport-(association)->Carport (tgt),False,True,False,True,False,
data_source_3,House,rel_endpoint,SemiDetachedWithGarage-(association)->Garage,True,True,True,True,False,4;6;7
data_source_3,House,rel_endpoint,SemiDetachedWithGarage-(association)->Garage (tgt),True,True,True,True,False,6;7
data_source_3,Kinepolis,class,Cinema,True,True,True,True,False,1;2;4
data_source_3,Kinepolis,class,Theatre,True,True,True,True,False,2;12;19
data_source_3,Kinepolis,class,Movie,True,True,True,True,False,2;12
data_source_3,Kinepolis,class,MovieCopy,True,True,True,True,False,2;3;12
data_source_3,Kinepolis,class,CopyLocation,True,True,True,True,False,2;3
data_source_3,Kinepolis,class,Seat,True,True,True,True,False,8;10;12;15;16;17;18
data_source_3,Kinepolis,class,Show,True,True,True,True,False,6;7;8;10;12;14;19
data_source_3,Kinepolis,class,Ticket,True,True,True,True,False,15;16
data_source_3,Kinepolis,class,Customer,True,True,True,True,False,8;13;15
data_source_3,Kinepolis,class,OnlineTicket,True,True,True,True,False,15;16
data_source_3,Kinepolis,class,AlternativeOffer,True,True,True,True,False,13;14;15
data_source_3,Kinepolis,attribute,Cinema.Name,False,False,False,True,False,
data_source_3,Kinepolis,attribute,Cinema.City,False,False,False,False,True,
data_source_3,Kinepolis,attribute,Theatre.Number,True,True,True,True,False,17;19
data_source_3,Kinepolis,attribute,Movie.Title,False,False,False,False,True,
data_source_3,Kinepolis,attribute,Movie.durationMinutes,False,False,False,True,False,
data_source_3,Kinepolis,attribute,MovieCopy.Id,False,False,False,False,True,
data_source_3,Kinepolis,attribute,CopyLocation.StartDate,True,True,True,True,False,6;14
data_source_3,Kinepolis,attribute,CopyLocation.EndDate,False,False,False,True,False,
data_source_3,Kinepolis,attribute,Seat.SeatNumber,True,True,True,True,False,8;10;12;15;16;17;18;19
data_source_3,Kinepolis,attribute,Show.StartTime,True,True,True,True,False,6;7;8;14
data_source_3,Kinepolis,attribute,Show.EndTime,True,True,True,True,False,7;8
data_source_3,Kinepolis,attribute,Ticket.TicketId,True,True,True,True,False,15;16
data_source_3,Kinepolis,attribute,Ticket.Price,False,False,False,False,True,
data_source_3,Kinepolis,attribute,Customer.Name,False,False,False,True,False,
data_source_3,Kinepolis,attribute,Customer.CustomerId,True,True,True,True,False,8;13;15
data_source_3,Kinepolis,attribute,OnlineTicket.OnlineTicketId,True,True,True,True,False,15;16
data_source_3,Kinepolis,attribute,OnlineTicket.Price,False,False,False,False,True,
data_source_3,Kinepolis,attribute,AlternativeOffer.AlternativeOfferId,True,True,True,True,False,13;14;15
data_source_3,Kinepolis,rel_endpoint,Cinema-(association)->Theatre,True,True,True,True,False,1;2;4
data_source_3,Kinepolis,rel_endpoint,Cinema-(association)->Theatre (tgt),True,True,True,True,False,2;12;19
data_source_3,Kinepolis,rel_endpoint,Movie-(association)->MovieCopy,True,True,True,True,False,2;12
data_source_3,Kinepolis,rel_endpoint,Movie-(association)->MovieCopy (tgt),True,True,True,True,False,2;3;12
data_source_3,Kinepolis,rel_endpoint,Cinema-(association)->CopyLocation,True,True,True,True,False,1;2;4
data_source_3,Kinepolis,rel_endpoint,Cinema-(association)->CopyLocation (tgt),True,True,True,True,False,2;3
data_source_3,Kinepolis,rel_endpoint,MovieCopy-(association)->CopyLocation,True,True,True,True,False,2;3;12
data_source_3,Kinepolis,rel_endpoint,MovieCopy-(association)->CopyLocation (tgt),True,True,True,True,False,2;3
data_source_3,Kinepolis,rel_endpoint,Theatre-(association)->Seat,True,True,True,True,False,2;12;19
data_source_3,Kinepolis,rel_endpoint,Theatre-(association)->Seat (tgt),True,True,True,True,False,8;10;12;15;16;17;18
data_source_3,Kinepolis,rel_endpoint,Theatre-(association)->Show,True,True,True,True,False,2;12;19
data_source_3,Kinepolis,rel_endpoint,Theatre-(association)->Show (tgt),True,True,True,True,False,6;7;8;10;12;14;19
data_source_3,Kinepolis,rel_endpoint,CopyLocation-(association)->Show,True,True,True,True,False,2;3
data_source_3,Kinepolis,rel_endpoint,CopyLocation-(association)->Show (tgt),True,True,True,True,False,6;7;8;10;12;14;19
data_source_3,Kinepolis,rel_endpoint,Seat-(association)->Ticket,True,True,True,True,False,8;10;12;15;16;17;18
data_source_3,Kinepolis,rel_endpoint,Seat-(association)->Ticket (tgt),True,True,True,True,False,15;16
data_source_3,Kinepolis,rel_endpoint,Show-(association)->Ticket,True,True,True,True,False,6;7;8;10;12;14;19
data_source_3,Kinepolis,rel_endpoint,Show-(association)->Ticket (tgt),True,True,True,True,False,15;16
data_source_3,Kinepolis,rel_endpoint,Customer-(association)->OnlineTicket,True,True,True,True,False,8;13;15
data_source_3,Kinepolis,rel_endpoint,Customer-(association)->OnlineTicket (tgt),True,True,True,True,False,15;16
data_source_3,Kinepolis,rel_endpoint,Seat-(association)->OnlineTicket,True,True,True,True,False,8;10;12;15;16;17;18
data_source_3,Kinepolis,rel_endpoint,Seat-(association)->OnlineTicket (tgt),True,True,True,True,False,15;16
data_source_3,Kinepolis,rel_endpoint,Show-(association)->OnlineTicket,True,True,True,True,False,6;7;8;10;12;14;19
data_source_3,Kinepolis,rel_endpoint,Show-(association)->OnlineTicket (tgt),True,True,True,True,False,15;16
data_source_3,Kinepolis,rel_endpoint,OnlineTicket-(association)->AlternativeOffer,True,True,True,True,False,15;16
data_source_3,Kinepolis,rel_endpoint,OnlineTicket-(association)->AlternativeOffer (tgt),True,True,True,True,False,13;14;15
data_source_3,Kinepolis,rel_endpoint,Seat-(association)->AlternativeOffer,True,True,True,True,False,8;10;12;15;16;17;18
data_source_3,Kinepolis,rel_endpoint,Seat-(association)->AlternativeOffer (tgt),True,True,True,True,False,13;14;15
data_source_3,Kinepolis,rel_endpoint,Show-(association)->AlternativeOffer,True,True,True,True,False,6;7;8;10;12;14;19
data_source_3,Kinepolis,rel_endpoint,Show-(association)->AlternativeOffer (tgt),True,True,True,True,False,13;14;15
data_source_3,LabTracker,class,Person,False,False,False,True,False,
data_source_3,LabTracker,class,PersonRole,False,False,False,True,False,
data_source_3,LabTracker,class,Patient,True,True,True,True,False,5;18;19;22;23
data_source_3,LabTracker,class,Doctor,True,True,True,True,False,2;3;4;6;15;18
data_source_3,LabTracker,class,Requisition,True,True,True,True,False,0;2;4;5;7;8;9;15;17;22
data_source_3,LabTracker,class,TestResult,True,True,True,True,False,6;9;10;11;13;14;18;20
data_source_3,LabTracker,class,SpecificTest,True,True,True,True,False,6;9;10;11;13;14;18;20
data_source_3,LabTracker,class,Appointment,True,True,True,True,False,19;20;22;23;24;25
data_source_3,LabTracker,class,BusinessHour,True,True,True,True,False,22;26;28
data_source_3,LabTracker,class,Lab,True,True,True,True,False,0;10;11;22;24;26;28;29
data_source_3,LabTracker,class,Test,True,True,True,True,False,6;9;10;11;13;14;18;20
data_source_3,LabTracker,class,TestType,True,True,True,True,False,6;9;10;11;13;14;18;20
data_source_3,LabTracker,attribute,Person.LastName,True,True,True,True,False,2;5;24
data_source_3,LabTracker,attribute,Person.FirstName,True,True,True,True,False,2;5;24
data_source_3,LabTracker,attribute,Person.Address,True,True,True,True,False,2;5;22
data_source_3,LabTracker,attribute,Person.PhoneNumber,True,True,True,True,False,2;5;15;24
data_source_3,LabTracker,attribute,PersonRole.IdNumber,True,True,True,True,False,2;5;15;24
data_source_3,LabTracker,attribute,Patient.DateOfBirth,True,True,True,True,False,0;1;3;4;5;7;11;12;15;18;24;25;27;28
data_source_3,LabTracker,attribute,Doctor.Signature,True,True,True,True,False,2;3
data_source_3,LabTracker,attribute,Requisition.EffectiveDate,True,True,True,True,False,4;5;24
data_source_3,LabTracker,attribute,Requisition.RepetitionCount,True,True,True,True,False,17
data_source_3,LabTracker,attribute,Requisition.RepetitionInterval,True,True,True,True,False,15;16;17
data_source_3,LabTracker,attribute,TestResult.Result,False,True,False,True,False,
data_source_3,LabTracker,attribute,TestResult.Report,True,True,True,True,False,18
data_source_3,LabTracker,attribute,SpecificTest.Date,True,True,True,True,False,4;5;24
data_source_3,LabTracker,attribute,Appointment.Confirmation,True,True,True,True,False,24
data_source_3,LabTracker,attribute,Appointment.Date,True,True,True,True,False,4;5;24
data_source_3,LabTracker,attribute,Appointment.startTime,True,True,True,True,False,23;24;25;29
data_source_3,LabTracker,attribute,Appointment.endTime,True,True,True,True,False,23;24;25;29
data_source_3,LabTracker,attribute,BusinessHour.DayOfWeek,True,True,True,True,False,0;1;3;5;7;11;12;15;18;24;25;27;28;29
data_source_3,LabTracker,attribute,BusinessHour.startTime,True,True,True,True,False,23;24;25;29
data_source_3,LabTracker,attribute,BusinessHour.endTime,True,True,True,True,False,23;24;25;29
data_source_3,LabTracker,attribute,Lab.RegistrationNumber,True,True,True,True,False,2;5;15;24
data_source_3,LabTracker,attribute,Lab.Name,True,True,True,True,False,2;5;24
data_source_3,LabTracker,attribute,Lab.Address,True,True,True,True,False,2;5;22
data_source_3,LabTracker,attribute,Lab.ChangeCancelFee,True,True,True,True,False,25;26;28
data_source_3,LabTracker,attribute,Test.Name,True,True,True,True,False,2;5;24
data_source_3,LabTracker,attribute,Test.Duration,True,True,True,True,False,10;11
data_source_3,LabTracker,attribute,TestType.Name,True,True,True,True,False,2;5;24
data_source_3,LabTracker,attribute,TestType.DurationAdditive,True,True,True,True,False,10;11
data_source_3,LabTracker,attribute,TestType.Access,False,False,False,False,True,
data_source_3,LabTracker,enum_value,Interval.Weekly,True,True,True,True,False,16
data_source_3,LabTracker,enum_value,Interval.Monthly,True,True,True,True,False,16
data_source_3,LabTracker,enum_value,Interval.EveryHalfYear,True,True,True,True,False,16;27
data_source_3,LabTracker,enum_value,Interval.Yearly,True,True,True,True,False,16
data_source_3,LabTracker,enum_value,AccessType.Reservable,False,False,False,False,True,
data_source_3,LabTracker,enum_value,AccessType.WalkIn,True,True,True,True,False,19;20
data_source_3,LabTracker,enum_value,AccessType.DropOff,True,True,True,True,False,21
data_source_3,LabTracker,enum_value,DayOfWeek.Monday,False,False,False,False,True,
data_source_3,LabTracker,enum_value,DayOfWeek.Tuesday,False,False,False,False,True,
data_source_3,LabTracker,enum_value,DayOfWeek.Wednesday,False,False,False,False,True,
data_source_3,LabTracker,enum_value,DayOfWeek.Thursday,False,False,False,False,True,
data_source_3,LabTracker,enum_value,DayOfWeek.Friday,False,False,False,False,True,
data_source_3,LabTracker,enum_value,DayOfWeek.Saturday,False,False,False,False,True,
data_source_3,LabTracker,enum_value,DayOfWeek.Sunday,False,False,False,False,True,
data_source_3,LabTracker,rel_endpoint,PersonRole-(inheritance)->Patient,False,False,False,True,False,
data_source_3,LabTracker,rel_endpoint,PersonRole-(inheritance)->Patient (tgt),True,True,True,True,False,5;18;19;22;23
data_source_3,LabTracker,rel_endpoint,PersonRole-(inheritance)->Doctor,False,False,False,True,False,
data_source_3,LabTracker,rel_endpoint,PersonRole-(inheritance)->Doctor (tgt),True,True,True,True,False,2;3;4;6;15;18
data_source_3,LabTracker,rel_endpoint,Person-(association)->PersonRole,False,False,False,True,False,
data_source_3,LabTracker,rel_endpoint,Person-(association)->PersonRole (tgt),False,False,False,True,False,
data_source_3,LabTracker,rel_endpoint,Patient-(association)->Requisition,True,True,True,True,False,5;18;19;22;23
data_source_3,LabTracker,rel_endpoint,Patient-(association)->Requisition (tgt),True,True,True,True,False,0;2;4;5;7;8;9;15;17;22
data_source_3,LabTracker,rel_endpoint,Lab-(association)->Requisition,True,True,True,True,False,0;10;11;22;24;26;28;29
data_source_3,LabTracker,rel_endpoint,Lab-(association)->Requisition (tgt),True,True,True,True,False,0;2;4;5;7;8;9;15;17;22
data_source_3,LabTracker,rel_endpoint,"(Lab, Requisition)-(association_class)->Appointment",True,True,True,True,False,0;2;4;5;7;8;9;10;11;15;17;22;24;26;28;29
data_source_3,LabTracker,rel_endpoint,"(Lab, Requisition)-(association_class)->Appointment (tgt)",True,True,True,True,False,19;20;22;23;24;25
data_source_3,LabTracker,rel_endpoint,Doctor-(association)->Requisition,True,True,True,True,False,2;3;4;6;15;18
data_source_3,LabTracker,rel_endpoint,Doctor-(association)->Requisition (tgt),True,True,True,True,False,0;2;4;5;7;8;9;15;17;22
data_source_3,LabTracker,rel_endpoint,Requisition-(association)->SpecificTest,True,True,True,True,False,0;2;4;5;7;8;9;15;17;22
data_source_3,LabTracker,rel_endpoint,Requisition-(association)->SpecificTest (tgt),True,True,True,True,False,6;9;10;11;13;14;18;20
data_source_3,LabTracker,rel_endpoint,SpecificTest-(association)->TestResult,True,True,True,True,False,6;9;10;11;13;14;18;20
data_source_3,LabTracker,rel_endpoint,SpecificTest-(association)->TestResult (tgt),True,True,True,True,False,6;9;10;11;13;14;18;20
data_source_3,LabTracker,rel_endpoint,BusinessHour-(association)->Lab,True,True,True,True,False,22;26;28
data_source_3,LabTracker,rel_endpoint,BusinessHour-(association)->Lab (tgt),True,True,True,True,False,0;10;11;22;24;26;28;29
data_source_3,LabTracker,rel_endpoint,SpecificTest-(association)->Test,True,True,True,True,False,6;9;10;11;13;14;18;20
data_source_3,LabTracker,rel_endpoint,SpecificTest-(association)->Test (tgt),True,True,True,True,False,6;9;10;11;13;14;18;20
data_source_3,LabTracker,rel_endpoint,Test-(association)->TestType,True,True,True,True,False,6;9;10;11;13;14;18;20
data_source_3,LabTracker,rel_endpoint,Test-(association)->TestType (tgt),True,True,True,True,False,6;9;10;11;13;14;18;20
data_source_3,Louvre,class,Collector,True,True,True,True,False,12
data_source_3,Louvre,class,Piece,True,True,True,True,False,9;10
data_source_3,Louvre,class,Item,True,True,True,True,False,8;9;12
data_source_3,Louvre,class,Exhibition,True,True,True,True,False,1;6;7;8;10;12
data_source_3,Louvre,class,Location,True,True,True,True,False,5
data_source_3,Louvre,class,Room,True,True,True,True,False,1
data_source_3,Louvre,class,Employee,True,True,True,True,False,6;13
data_source_3,Louvre,attribute,Piece.Title,False,False,False,False,True,
data_source_3,Louvre,attribute,Piece.Description,False,False,False,False,True,
data_source_3,Louvre,attribute,Item.Description,False,False,False,False,True,
data_source_3,Louvre,attribute,Exhibition.Title,False,False,False,False,True,
data_source_3,Louvre,attribute,Exhibition.Stage,False,True,False,True,False,
data_source_3,Louvre,attribute,Employee.Level,False,False,False,True,False,
data_source_3,Louvre,rel_endpoint,Collector-(association)->Piece,True,True,True,True,False,12
data_source_3,Louvre,rel_endpoint,Collector-(association)->Piece (tgt),True,True,True,True,False,9;10
data_source_3,Louvre,rel_endpoint,Piece-(association)->Item,True,True,True,True,False,9;10
data_source_3,Louvre,rel_endpoint,Piece-(association)->Item (tgt),True,True,True,True,False,8;9;12
data_source_3,Louvre,rel_endpoint,Exhibition-(association)->Item,True,True,True,True,False,1;6;7;8;10;12
data_source_3,Louvre,rel_endpoint,Exhibition-(association)->Item (tgt),True,True,True,True,False,8;9;12
data_source_3,Louvre,rel_endpoint,Employee-(association)->Exhibition,True,True,True,True,False,6;13
data_source_3,Louvre,rel_endpoint,Employee-(association)->Exhibition (tgt),True,True,True,True,False,1;6;7;8;10;12
data_source_3,Louvre,rel_endpoint,Exhibition-(association)->Location,True,True,True,True,False,1;6;7;8;10;12
data_source_3,Louvre,rel_endpoint,Exhibition-(association)->Location (tgt),True,True,True,True,False,5
data_source_3,Louvre,rel_endpoint,Location-(association)->Room,True,True,True,True,False,5
data_source_3,Louvre,rel_endpoint,Location-(association)->Room (tgt),True,True,True,True,False,1
